Link,AI,A.I.,I.A.,A.I,I.A,IA,machine learning,deep learning,intelligenza artificiale,computer vision,artificial intelligence,LLM,large language models,large language model,reti neurali,neural networks
shop.pierantoniogaspari.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.canapecalzature.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.vneck.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.intersocks.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.angelasrl.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
http://www.augustashoes.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.most-srl.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
gimel.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.maglificiobartolini.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.folliesgroup.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
http://www.dyloan.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.antis.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
feelblue.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.lesilla.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
http://www.quibos.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
zencalzature.it,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.jelkom.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.calzaturificiovalbrenta.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
carlaferroni.it,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.hugoboss.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.nuovaantilope.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
http://www.calzificiobram.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.orciani.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.concatogilberto.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.delpapa.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.lustampa.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
masons.it,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.corisacchettificio.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.brooksfield.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
http://www.logama.gruppoflorence.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.0brand.co.uk,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.pezzol.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.guidirosellini.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.maglificioumbriaverde.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.afcreations.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.dlleather.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
marcopescarolo.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.calzificiopezzini.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
miragroup.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.maxmarafashiongroup.com,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
paten.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
whiteline.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
d-duno.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.calzaturificiocespo.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
m.exclusivesrl.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.tmbfashiongroup.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
truccotessile.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.angelocoppola.eu,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
capehorn.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.keidosportswear.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.conceriaalaska.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
dcadenim.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.reversesrl.com,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.liapull.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
http://www.marfur.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
stokton.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.marcoshoes.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.calzaturificiodiemme.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.ferrante.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.calzaturificiobrunate.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.lalimeprocess.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.iberjeans.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.gmleatherspa.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
giorgiofabiani.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.alphabetmoda.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.formaboots.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.denirobootco.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
http://www.uniformitalia.it/,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
aironesrl.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.delvacchioleather.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.manifattureilfaro.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.metalservice.net,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.antonysrl.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://shop.berwich.com/it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.acribiamilano.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.niu-fashion.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.conceriamilanese.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pelletteriafiorentinamontecristo.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.andremaurice.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.bittosrl.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.ideamoda.eu,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.cabifi.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.filippodelaurentiis.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
camaleonteconceria.it,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.radar1957.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rossoporpora.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.modaitaliasrl.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.della-rovere.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.grganticacuoieria.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.holiday-jeans.it,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.itesspa.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.marchesinicalzature.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
conceriajunior.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.annapurna.co.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.almini.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
eu.christianlouboutin.com/it_en/,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
cavalleriatoscana.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
http://www.circolo1901.it/,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.tacchificiomolinella.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.gloriamed.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.conceriasabrina.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
miamisrl.co,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
arkimediagroup.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.dominashoes.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
perwangerleather.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
mariflos.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.firenzemodasrl.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.revolver-requeen.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.mcs.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.ascotsport.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.donnaesse.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.umbertorusso.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.ventesimofirenze.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.hendersonbaracco.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
http://www.erlivia.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
http://www.viabovio.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.calzificioprimato.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
gavazzeni.eu,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.ambassadorconceria.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.diadora.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.2star.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
luxuryjersey.it/,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.fracca.net,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.agnona.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
parkingo.audesworld.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.mirandagroupsrl.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.italleathersource.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
alber.it,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
www.myinfinity.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
http://www.letricotperugia.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
http://www.manrico.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.seamaglie.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.mapelcomponents.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.tiglioshoes.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cesaremartinoli.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.jacopellami.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.podartis.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
http://www.gruppofrangipani.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
http://www.larosa.tv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.msgmkids.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sacchettimaglierie.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.maglificiocarollo.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.noba1950.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.conceriamarcopolo.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
strategiashoes.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.effetresrl.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.copycompany.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.nopeleather.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.pango.it,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.conceriavignola.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.diana.studio,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.onlyleathersrl.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.tigamaro.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.mlgroupsrl.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
http://www.scuderi.it,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.mirial.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.calzaturelotti.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cpa-wf.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.solettificiobiafer.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
wz-international.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
http://www.famarabbigliamento.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.azzurracompanysrl.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.sanyleg.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.giblors.com,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.coripel.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
b2b.babylonstyle.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
department5.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
novellaconfezioni.it,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.spazioricreativo.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
120percento.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.visconf.com,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.plaber.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.ninaray.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.chiorino.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.vittoriovirgili.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.suolificiogfg.it,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
squad2.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.annmax.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.bbfgambetti.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.paolonero.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
calba.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.eire.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.eudia.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.italbordi.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.styleupsrl.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
astico.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.pell-pam.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.danielefiesoli.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.delbrenta.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.asgint.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
oscalito.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.zerorh.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.parisinipelletterie.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.maglificiogottardi.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.liabel.eu,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.portlands.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.creazionisonia.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.albano.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
nilvia.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.peronshoes.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
http://www.martinipio.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.ambracalzaturificio.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
malo.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.villagroup.net,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.laquerce.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.flliguarino.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.calzaturificiomartini.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
http://www.kangra.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.kiton.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
stamperiaellebi.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
artigiano.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.alexec.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.sturlini.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.orice.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.florenceluxuryleather.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
http://www.spac.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.anycasefashion.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.marf.passweb.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
http://www.calzaturificiomgt.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.calzaturificiovictor.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.searchndesign.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
bottegadelsarto.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.fvfsrl.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.esseutesse.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.myrenty.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
salgari.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.equiline.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.micosport.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
bellissima.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.j-val.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.calzaturificiofratellivanni.it,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.carreraaccessori.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.delsiena.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
http://www.conceriaenterprise.it,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
shop.aleafashion.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
carlag.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
http://www.lunatikabags.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.gtcalze.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.talescomo.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.philippemodel.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
conceriajolly.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
moma.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.calzcarisma.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.lm-michielon.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.industriaconciariamontorso.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tistyleit.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.soledan.191.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.baby2srl.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.sottocasco.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
flaviocastellani.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.fashionstudios.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tempesti.com,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.atelierstimamiglio.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.beltsystem.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://calzaturesolazzo.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.lorenzo-mari.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.fasefactory.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.marleather.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.maglificiocxl.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
gpemax.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.maglificiovenezia.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
http://www.incotone.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.calzebc.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.galileosrl.eu,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
bmasansepolcro.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.giduepellami.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.principe.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.bmsrl.info,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.cromia.it,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
http://www.fabiani.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.garland74.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.pluscollant.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
eddyricami.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
diotto.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
kaama.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.ilgufo.com,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.lesrivesconceria.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
lucagrossi.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
exingroup.it,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
http://www.3cpelletterie.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.nadacalzaturificio.eu,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.a22conceria.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.concerialomar.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.benetti.biz,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.giellecompany.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.cristianoclass.it/,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.calzaturificiolusar.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.zocal.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.selispa.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.maryley.com,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
wandamode.it,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.e9planet.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.denimservice.info,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.cataldigroup.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
lnx.maglificiomgs.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4giveness.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.scabrenta.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.guidopasquali.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.oppellami.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
http://www.lcmsuolificio.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.dfcompany.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.sama.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.scorpiosrl.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.unionleathers.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.paladinilingerie.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.lewer.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
valleesina.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.genesi-seamless.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
shop.danieladallavalle.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.majorconf.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.suolificiodick.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.projectofficinacreativa.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.conceria-tari.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.zanellato.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.conceriagiava.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
romagnoli.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.catapanosrl.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.berryadams.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
http://www.samanta.com/,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
http://www.libertytannery.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
http://www.maximaonline.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.azadora.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tacchificiopienne.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.piellepiu.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.arnella.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
olimpia.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.oamc.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.stadiumflorence.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.giusy.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
