Link,AI,A.I.,I.A.,A.I,I.A,IA,machine learning,deep learning,intelligenza artificiale,computer vision,artificial intelligence,LLM,large language models,large language model,reti neurali,neural networks
erendiraitalia.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.calzatureladymary.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.shitateconfezioni.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
italian-family.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.mamosrl.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pangaia.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.conceriavignola.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.moratexcotton.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.rosebleu.it/,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.ilforosrl.it,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.carinaitaly.it,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.dieffe-group.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.giemmetisrl.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.accessoribpm.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.italguanto.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.marcobuggiani.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.vivapelle.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
store.silviagrandi.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.albertatanzinicouture.it,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.cristinarocca.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.sartoriavenezia24.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.tamponaturapelliamano.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.jillian.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.lamanoartisans.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
http://www.albertofasciani.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.camiceriapendant.it,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.bottegaidee.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.alfredoberetta.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.danapisarra.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.puntopigrostore.com,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.floralastraioli.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.prontomaglia.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
kamanta.it,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.macrameitalia.it,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.csctechnologyforce.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.vanitas.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.calzecollege.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
calzaturificiogimar.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.viveladifferencemadeinitaly.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.karmansrl.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https:/dallastheoriginal.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
demo3.quinto-elemento.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.sinclair.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.kiccatrend.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.lartigianaviareggina.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.mg-groupsrl.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.neclemi.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.pellicceriabergamo.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.confezionidavissrl.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.introiniitalia.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.fabriziolesi.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
mariniforniture.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
maglificiorita.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.argostannery.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.scuolainsrl.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.difabioecappetta.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.maglificioazzurra.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.officinadelmaresrl.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.koitalia.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.glesant.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.sartoriavergallo.com,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.fullskin.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.faustosantini.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.atlantisleather.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.sartoriarobu.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
hopeshoesfactory.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.wudawu.com,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.ocaloca.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.maglificiofelis.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.numb-wear.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.sauber.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.euphoriasrl.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.mannabag.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.jetcamicie.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.lngmaglieria.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.bagolo.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.confezionirg.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.paolaserramaglieria.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.micanto.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.orchideablucoop.com,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.orthopant.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.militarystyle.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
maestriciccone.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.patriziafabrihats.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.sartoriapisano.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.nuovacervinio.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.ameliacasablanca.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.chiarabertani.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.lesamaranti.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.ioelulu.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.slmoda.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.giorgiazamponi.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.marcosottotacchi.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.modasana.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
studiomodasas.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
neishacollection.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.ledart.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cocoba.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.malucchi.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.calzificiolord.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.gruppoitaledil.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.jubo.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.nickicolombo.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.puntotech.info,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
meneghinihockey.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.undecimsrl.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
http://www.starevolution.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
loftstudiostore.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
drudditalia.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.essegi2.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.bbfabio.it,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.ristorantecolors.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.jpcarpini.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tulsi-italy.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.utilityspecifications.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
fumagalli1891.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.iverde.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.sartoriamassacri.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.capp-brescia.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.italbrand.net,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.globallinesrl.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
starlightsrl.net,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.vestindustria.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.eurekaaccessori.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.triocalzature.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.ilmagnificosrl.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
wellwod.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.acquadiperla.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.klausdiffusion.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.missmax.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
mpsposa.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.querre.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.manisrl.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.terrazzurra.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sartoriadelre.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ladoralisa.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.sartoriadimilano.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
giuseppeconca.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
les-italiennes.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.moscaclothing.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.opieffe.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.scarfdesign.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.enjoyitalia.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.web.missmagia.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.pasomar.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.giannimolaro.it,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.ceampanzera.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.atelierpantheon.it,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
www.officine904.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.top2.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pivert-store.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.kinloch.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.corame.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.gianniserena.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.macycling.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.tulipanointimo.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.lineauniform.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.musher.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.pellicceriaofelia.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.lencocamiceriamilano.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
fammanifatture.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.duein.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.manifatturaitalianaartigiani.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.hexismilano.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
safetyeprotection.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.duepalme.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2008calzaturificio.wordpress.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ateliergabriella.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.frecciablleather.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.bonino.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.partyoftwo.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.matticchio-fazzoletti.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.ddties.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.amcrio.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.castellanasrl.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.musianimaglieria.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.francescaconoci.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.engelman.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.infinityintimo.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.acgcalzature.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.calzaturificiopratika.it,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.antartide.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.mygloves.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.stylgrand.com,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.simonebiagioni.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.ventesimastrada.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.sartoriagallo.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.etnomarca.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
eshop.lavacchettagrassamodena.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.cristinasport.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.ojour.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.ansteffan.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.ltateam.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.chemicalincisionprocess.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
modachallenger.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
piccolagiuggiola.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.calzificiochiara.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
domenicocaraceni.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.veronarunner.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.thesavilecompany.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
poemodesign.it,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
taglieriaerrepi.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ortopedici.offertetoptoscana.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.ramtexsrl.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.assistenzasub.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.zanconato.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
aisselashoes.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.zetaeffesrl.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.dethomasis.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.civicoundici.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.rosabiondillo.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.bagatto.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ninfeeboutique.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.giulianateso.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.lineasprint.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.4ebusiness.eu,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.dimaarsrl.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.perfectum.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
vernizzicinture.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
inshoes.italianmoda.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
moveroma.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.effepelle.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.descal.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.memplastiche.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.primitempi.it,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.tagliotessutibebi.com,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
thenaturalflavour.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
campiontex.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.alexsrls.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.lexiapel.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
coccoledimamma.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.suolificioelisa.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.teamform.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
atalasport.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.mensclub.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.angelaf.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
val-fashion-srl-02477850602.quantofattura.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.carbotti1969.it,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
italianurbanstyle.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.famaronline.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
regenesi.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.alessandralandolfi.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
calzaturesposa.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.imputshop.it,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.robertaneri.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.friven.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
viadazeglio.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.bauli.emilioscolari.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.gistabitidalavoro.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
http://www.rossifuturing.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.villadelmitia.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
jojmilano.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.tramenaturali.bio,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.saintanthony.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.calzaturificioevangard.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.euromagliasrl.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
theamafordance.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.spark-italy.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
shop.montiabbigliamento.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.pantamolee.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.gildabruni.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
diviseperbandemusicali.com,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
italiandesignpelletterie.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.abline.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.sartoria-michele.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
lullabi.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
nexosjeans.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.paradiso1986.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.valterdifilippo.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.30remi.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.flaviapadovan.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.ajhami.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.calzeprestige.com,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.tinotrevisan.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.wsgsrl.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.lechapeauforli.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
aravec.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.ltasnc.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.calzificiorapidinternational-castelgoffredo.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
talhita.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.volpeuomo.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.globalwear.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
mascherinevisiere.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.wildhog.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.ladylspose.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.sixbikini.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
http://www.nucciacostantino.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
palazzo1991.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
twelveitalia.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.mydog-petfashion.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.elegantiaromana.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.rsdm.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
amorissimo.net,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
luxurytech.fund,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cattaneocravatte.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.sylviogiardina.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.maglificiofranceschini.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.guardolificiocampano.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.conceriastella.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.woowebrand.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.velos.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.sabrielori.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.giadasposi.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.dichiararosa.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.sartoriasanvittore.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.cellerini.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.lasertekservice.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
piccolisarti.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.logho.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
webfolio.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.danzaespettacolo.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
http://www.miticashoes.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.cirillosposa.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
repelle.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.andrelaug.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
teleriazed.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.marcandcram.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
leathercrown.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.pipoloatelier.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20s-italia-srl-04151990241.quantofattura.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.dealma.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
unilinesrls.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.vero-verde.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
gianniaccardi.com,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.francesca.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
www.borsago.it,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
